other_safegraph_place_id,other_location_name,other_city,other_state,other_top_category,other_sub_category
0c6e5c087e67427695d04e8e02bb3fa5,,hartford,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
221fe9824d4f4ff3877e5cab51abf590,,avon,CT,Restaurants and Other Eating Places,Full-Service Restaurants
72f60af2fecd4a168a40fefe4e7f7867,,Avon,ct,Restaurants and Other Eating Places,Full-Service Restaurants
e6ff2aee653c432cb13d2b4bc24af772,,avon,CT,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores
b3f7890fba264554902a58a524f75b56,,milford,CT,Home Furnishings Stores,All Other Home Furnishings Stores
0f941a0c6aef461a93160790a7a21a25,,Norwich,ct,Medical and Diagnostic Laboratories,Medical Laboratories
9affe363e08f4daba70acbbf2d250083,,storrs mansfield,CT,Restaurants and Other Eating Places,Full-Service Restaurants
5c516c1678b440d6b5fab06046f1aac2,,naugatuck,CT,Restaurants and Other Eating Places,Full-Service Restaurants
0268c80479334f49b6ce82d5470c21d0,,mystic,CT,"Museums, Historical Sites, and Similar Institutions",Zoos and Botanical Gardens
b0d264156e0d43faa79159f0376f4237,,Uncasville,ct,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
dcaaad85dccf4d43b2f246e518df2648,,groton,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
665184ddff7d4ce7b44518f529d601ae,,waterbury,CT,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores"
7ccf07b89e4446b6a8a1a50f2c093497,,southbury,CT,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
a413282358b84cde91c268324afae520,,Waterbury,ct,Elementary and Secondary Schools,Elementary and Secondary Schools
2b74b761576743af8580cec0fb423634,,Colchester,ct,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
3e9a3e72f42b4c7f80ca3d44ca4f2d46,,Bristol,ct,Child Day Care Services,Child Day Care Services
3b9c2030de4044479f5e01120d0e9105,,Old Mystic,ct,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
2f1b2f38a1984abe8755b5a3e1e84b28,,thomaston,CT,Restaurants and Other Eating Places,Full-Service Restaurants
4df05bdbe443428f9b0af6a47736d4c9,,Thomaston,ct,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
7ae052ef0f2440ecaa80235596e58b7b,,watertown,CT,Restaurants and Other Eating Places,Full-Service Restaurants
a49db6f9fcbf4aa3a57bbfe7f31dd3fc,,Bristol,ct,Offices of Physicians,Offices of Physicians (except Mental Health Specialists)
45f8764165004b30bd27df72c898ae10,,stratford,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
ac76e33727024f7b9f9c2288b30bf16e,,wallingford,CT,Restaurants and Other Eating Places,Full-Service Restaurants
cc3a6c1c0be34953a3b775b8a872ab17,,colchester,CT,Other Personal Services,All Other Personal Services
657b72b735e84a8e9beb91c80c8b9eca,,wethersfield,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
a4056bcffd6748559ec8409b11d58d65,,wethersfield,CT,Restaurants and Other Eating Places,Full-Service Restaurants
4320e77764b94014874aa1276bd60e25,,north providence,RI,Restaurants and Other Eating Places,Limited-Service Restaurants
48c1d390ce6b46f69121869d3aa905cf,,warwick,RI,Automobile Dealers,New Car Dealers
4dd9b9e45eaf4013931043c9387a53d4,,west warwick,RI,Automobile Dealers,New Car Dealers
955ee2364b744bbb872809a3fcc0afe7,,cranston,RI,Restaurants and Other Eating Places,Full-Service Restaurants
de1775f60adc46b69ee526417cfd2196,,cranston,RI,Clothing Stores,Women's Clothing Stores
e6b8decbade74650bbd9bf614c591fc4,,cranston,RI,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
5ce4057a7c454c2ca09d31782e9eca14,,johnston,RI,Gasoline Stations,Gasoline Stations with Convenience Stores
c7467fbbd0f64268b6b63f18956bafe7,,foster,RI,Restaurants and Other Eating Places,Full-Service Restaurants
357ef8cdf18b4eec8ab706ff6255c502,,West Haven,ct,Used Merchandise Stores,Used Merchandise Stores
36da6337181f4f859d35bb9b92f5ded6,,Branford,ct,Restaurants and Other Eating Places,Full-Service Restaurants
4e55697e7d644f89bba0f273cb1de35f,,west haven,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",Warehouse Clubs and Supercenters
63076cf07b66442ab4717fe460a220e7,,montville,CT,Religious Organizations,Religious Organizations
8069297cd11e49f99c80a86bd33a8c5f,,ledyard,CT,Beverage Manufacturing,Wineries
1f71a9ab825f46c8b3903cf28f7d7340,,plantsville,CT,Other Amusement and Recreation Industries,Bowling Centers
ed2d0a5b94674e16a0928fb0edc9d278,,bloomfield,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
056bf16647694b278d8601702c48f000,,salem,CT,Beverage Manufacturing,Breweries
11fc536a8307410fb9348e35beff463b,,Middletown,ri,Offices of Other Health Practitioners,Offices of Optometrists
28940b25e29f4e298965ad7416fa3d8e,,dayville,CT,Restaurants and Other Eating Places,Full-Service Restaurants
527061337a614ce58682f76212829261,,newport,RI,Restaurants and Other Eating Places,Full-Service Restaurants
574cdacc78a749fda7b16366afefeaf4,,Middletown,ri,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
d9d6f393ec3e4da9b2661c4192327173,,middletown,RI,Restaurants and Other Eating Places,Limited-Service Restaurants
108bc9f0c7c642aba6ce87c08f4e30c4,,Litchfield,ct,Child Day Care Services,Child Day Care Services
6688f7821cff46b083d326bd7279cb1b,,Norwich,ct,Offices of Physicians,Offices of Physicians (except Mental Health Specialists)
83f9f54249dd4f22896be81380500bab,,colebrook,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
d1c3ae1ed1884443b43e075a30c1820e,,New Britain,ct,Used Merchandise Stores,Used Merchandise Stores
1cde7df5dcb64f1d88f3d613dbfec7df,,norwich,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
49c88ebf348c47e98bf035eefbcdb298,,norwich,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
1894f6484d664544b9aeed0c458b1cc6,,wallingford,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
45baae8816894dc3b6bc64ea23debf36,,wallingford,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
50715436a4d94c6b851b637996400b07,,Wallingford,ct,Elementary and Secondary Schools,Elementary and Secondary Schools
6f82128a837347529a4e067bbaa9b7fd,,wallingford,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",Warehouse Clubs and Supercenters
292abc2f961c47cca5ea5ce3d40a7b13,,new haven,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
43aa8d07d6d545df91f66d78ccc97685,,windsor,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",Warehouse Clubs and Supercenters
83c3ba36987e477aa39af7bc3ba14f92,,windsor locks,CT,Restaurants and Other Eating Places,Full-Service Restaurants
d5419268fd6d4556ae7233b048624a1f,,windsor,CT,Other Miscellaneous Store Retailers,Pet and Pet Supplies Stores
e2dd08e509ad4959b44f9dba88664f57,,windsor,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
ac14f07ba2a440c4953f4f35d0312ec5,,middletown,CT,Restaurants and Other Eating Places,Full-Service Restaurants
612cb1ca20314598a930613df16857a2,,groton,CT,Restaurants and Other Eating Places,Full-Service Restaurants
bf728ed1ec18429fb9be68173a393771,,new britain,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
2d403560aec447569f3d17b3d23e74ae,,mystic,CT,Restaurants and Other Eating Places,Full-Service Restaurants
849961ccb3974b12b154c71f6ce42c8c,,groton,CT,Restaurants and Other Eating Places,Full-Service Restaurants
98fd9346cec249de91f956d40ba903ca,,stonington,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
e68cbe49b0f94a23b1595a331e5aa7fa,,stonington,CT,Special Food Services,Caterers
32926b69a8684067997c0f2e0a9d8d56,,bristol,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
3970cb2585a34383936d685e687e3b56,,southington,CT,Furniture Stores,Furniture Stores
a0ab3997d2b54dadb545787bcdcf0bd8,,west hartford,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
014dbeb149484af58194d727802268d3,,Middletown,ct,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
a88a89c05ac849199ecd03708d6cbccd,,middletown,CT,Restaurants and Other Eating Places,Full-Service Restaurants
55e5ac3a4c80440aaa6a4ded0bbbff3f,,suffield,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
934d066646954b798a66a95dc7240ab1,,simsbury,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
26d270785ffb44f8b64e4db0d7077db0,,westerly,RI,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
033ff946d3014ad2aaf4d305d4228b4f,,Hartford,ct,Elementary and Secondary Schools,Elementary and Secondary Schools
0954985ed8f441278b2360a0d052fb60,,Hartford,ct,Elementary and Secondary Schools,Elementary and Secondary Schools
1fcc1a0dc2dd470197b98712ea60c932,,west hartford,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
5f55104a98ce469e9a9acf649df49ff4,,Simsbury,ct,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Assisted Living Facilities for the Elderly
2695faac38c345cbb9173fc469b38150,,west haven,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores
58a966f97b34437ca6b6881bc721d045,,New Haven,ct,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
62076c4a88074cf4b6ec24d5a0ac5c50,,new haven,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
e78f15d433514a4ebe7e2bf76aee3b62,,New Haven,ct,Restaurants and Other Eating Places,Full-Service Restaurants
631230253ec14fbf8348d93bd890c5b9,,columbia,CT,Automobile Dealers,New Car Dealers
755dc4b96af544f3ab0bf18a2d5e2c19,,Danbury,ct,Home Furnishings Stores,All Other Home Furnishings Stores
ceaac767b8c54c8e8b4d36a4934d76f3,,Danbury,ct,Offices of Dentists,Offices of Dentists
d412c78046c046f499aba41d6d0c4d2f,,waterbury,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
d7bd693a618945e9b593ff69cff7df98,,Danbury,ct,"Office Supplies, Stationery, and Gift Stores",Office Supplies and Stationery Stores
2be84857a3ac49d3937f3f24cdcd3efa,,danbury,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
3515994d81d44acfb039ed65b7313b81,,danbury,CT,Restaurants and Other Eating Places,Full-Service Restaurants
6f2775b317b64420b269551ff7a2f57e,,westerly,RI,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
1d2e2b9048f94c51a00b010d7e0b4585,,woodbury,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
acfcfa408a704f9fb5520bfbbabd4b71,,bantam,CT,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages)
fae0643c09e04947a531bb4021ae292e,,middlebury,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
10e770916eeb4f7dbbaefbe509a57e0f,,Middletown,ct,General Medical and Surgical Hospitals,General Medical and Surgical Hospitals
12f17a561e3745838bdb012432afffd7,,Hartford,ct,Restaurants and Other Eating Places,Limited-Service Restaurants
206eea82fb19497088d4ebdbe5bcddc6,,Meriden,ct,Traveler Accommodation,Hotels (except Casino Hotels) and Motels
000d0f1e65894c7782dd1ded46df664d,,middletown,CT,Restaurants and Other Eating Places,Full-Service Restaurants
97795f66edfe444bb6ec7e38c0e9dba5,,New Britain,ct,Offices of Physicians,Offices of Physicians (except Mental Health Specialists)
9e8e7994785b42b88d21af85b1856286,,New Britain,ct,Health and Personal Care Stores,Optical Goods Stores
c54391a24651406a80e26dcc041e6e3e,,Avon,ct,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Assisted Living Facilities for the Elderly
3da719e472024d499d58cf85d36bc6b5,,danbury,CT,Restaurants and Other Eating Places,Full-Service Restaurants
0f51951319a84cb29f43a062da8580ac,,preston,CT,Restaurants and Other Eating Places,Full-Service Restaurants
16bda74bd07441569e8abc6f2d76b9fb,,Preston,ct,Elementary and Secondary Schools,Elementary and Secondary Schools
220f60fabdd44317b6f0faf1b6ea005f,,Mystic,ct,Individual and Family Services,Other Individual and Family Services
2637e07dcdb2441ab690e9f7069dac48,,New London,ct,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores
c3bb9c318d2d43d88eb3af2868b9bfd4,,West Haven,ct,Elementary and Secondary Schools,Elementary and Secondary Schools
a112b1f6859b49df9af0eb751972fac4,,canaan,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
af9f30ba60464669b87d638e6c54c616,,waterford,CT,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins)
5bd9121c4d2644b5a270dec939f1d9ae,,Brookfield,ct,Beverage Manufacturing,Wineries
62b41cdc81ad4b15b4c981f87d7c61d0,,cheshire,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
d5544a6e28054b1ebf61aff2be5b3a68,,cheshire,CT,Automobile Dealers,New Car Dealers
784324cd6d9d4748b9c2b27ed53377c2,,granby,CT,Department Stores,Department Stores
190677260cef4b2aab1085b8161c9351,,coventry,RI,"General Merchandise Stores, including Warehouse Clubs and Supercenters",Warehouse Clubs and Supercenters
49d3f2e1f1d74593b9da78be54b74004,,Oakville,ct,Book Stores and News Dealers,Book Stores
57e45aced8734f99bdd90af2c10eb3e7,,southbury,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
a522d7a93d0e4e9d8f60472cb8757c35,,Southbury,ct,Clothing Stores,Women's Clothing Stores
266e151ffae94f26b8493bf78d33e4c4,,meriden,CT,Gasoline Stations,Gasoline Stations with Convenience Stores
398f27b860a34ec1bbbd73114e12cdd2,,Wallingford,ct,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores
64c549eaafd5416ea3efc43ac9ff1f40,,Meriden,ct,Grocery Stores,Convenience Stores
ba4cf15df2614f7ca17453ea414be4da,,Cromwell,ct,Elementary and Secondary Schools,Elementary and Secondary Schools
3f06d5f1c652408ea1dc07abcd75d6c5,,Manchester,ct,Restaurants and Other Eating Places,Full-Service Restaurants
f2b6cae8982e4f2c84d95b9fdd7bc373,,manchester,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
9094eb5ef2b7433d9f56041caf1a5150,,westerly,RI,Clothing Stores,Women's Clothing Stores
f938001f68194b418ddc9a7a36e3c5c9,,westerly,RI,Beverage Manufacturing,Breweries
c8644eb3973a492a84359d997d3e33b0,,mystic,CT,"Justice, Public Order, and Safety Activities",Fire Protection
0ea2e7cc6bab413a81de4880d6c5a4a3,,newington,CT,Furniture Stores,Furniture Stores
50cc050651bf4641a1b57aa25f096215,,new britain,CT,"Museums, Historical Sites, and Similar Institutions",Museums
bd9b8877e8074e76af31766c53a744c1,,Farmington,ct,Restaurants and Other Eating Places,Full-Service Restaurants
d6da74d291d947e797979bc24a780c0c,,middlefield,CT,Other Amusement and Recreation Industries,Skiing Facilities
e403be2dfb8e4264a517d78caddff193,,wethersfield,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
8f39bb2860bf4ebd81719680eb7b3a17,,norwich,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
2765780336c84e8198f8778f114dd71e,,torrington,CT,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars
0932ba6d8a5b480abe8bc3c60f5f2b1c,,hartford,CT,Restaurants and Other Eating Places,Full-Service Restaurants
31a117b9f4b14b63bc3bdf1a64898a27,,danbury,CT,Restaurants and Other Eating Places,Full-Service Restaurants
2e94c82540d741cfb7beee1fd43a5d0a,,farmington,CT,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores"
1687679a9e39437c96cc37428a8e30e1,,columbia,CT,Other Motor Vehicle Dealers,Boat Dealers
d36c50b522284c52a52136e50e5e92f8,,Amston,ct,Postal Service,Postal Service
e5f245336c3c4362ac792b9326786362,,hebron,CT,Religious Organizations,Religious Organizations
d28748406b46480b959e894d547368eb,,Bethel,ct,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Assisted Living Facilities for the Elderly
1a0fb60828bf414984366ae4c7f3aec2,,wethersfield,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
64f2ae244be843139838e058449c267b,,danbury,CT,Depository Credit Intermediation,Commercial Banking
67468aba1862497ea52ba039a26e74ea,,Ridgefield,ct,Child Day Care Services,Child Day Care Services
b3d25b531de84456ae75a5c94949cc1b,,danbury,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
0e40cb87854a48fbb0828b9c215214ea,,madison,CT,Restaurants and Other Eating Places,Full-Service Restaurants
140a3d51a36b447898a479027f5cde5c,,branford,CT,Other Miscellaneous Store Retailers,Musical Instrument and Supplies Stores
3c11587eeff046cf99328389c05b3ec1,,branford,CT,Restaurants and Other Eating Places,Limited-Service Restaurants
c9accb48187d4d9aaed36f14e215af29,,north haven,CT,Specialty Food Stores,Meat Markets
d3f1068dfef4468d8ff0bd8a60945eca,,wallingford,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
d788c49159704d74b8803c51f3bf5d4d,,branford,CT,Restaurants and Other Eating Places,Full-Service Restaurants
e31b79837bb6476aa6f3e8765b4ebdac,,New Haven,ct,Restaurants and Other Eating Places,Full-Service Restaurants
7e359bce11684aa6a70a17286e9342dc,,plantsville,CT,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores
ebf914224763414e8c0c767e40b5bc6e,,wallingford,CT,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores
a8b5447103034dac99ea6a025bb5fcb2,,waterford,CT,"General Merchandise Stores, including Warehouse Clubs and Supercenters",Warehouse Clubs and Supercenters
5b8ecfcb51754d1c85b52f301eae1f26,,Derby,ct,Florists,Florists
118e3842cd364b4797228a521f1eccac,,wallingford,CT,Restaurants and Other Eating Places,Full-Service Restaurants
3a837776125b481dbbe416d3491b7137,,Meriden,ct,Offices of Physicians,Offices of Physicians (except Mental Health Specialists)
82d15f2328094f548c5bcaaa27a3c33f,,meriden,CT,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers
7244553f47bb47a4a4202b2d1a756f21,,watertown,CT,Restaurants and Other Eating Places,Full-Service Restaurants
